source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample,ref_code,obs_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method,env_package
EMOBON_MBAL4_Wa_211216_0.2um_2,EMO BON MBAL4 Wa 211216 0.2µm (2),EMOBON metagenome water sample from station MBAL4 collected on 2021-12-16 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-16,MBAL4_Wa_211216,"Frances Perry, Mitchell Brenen, Sean McTierney",https://orcid.org/0000-0003-1560-1506,low_tide,1.0,2,20.0,3.5,0.2-3,0.2,3.0,1.0,Niskin,WaSOP 1,"4.5 mL cryotubes, 4 mL DNA/RNA shield, vacuum pump",2021-12-16,shipped,-80.0,Kimberley Bird,https://orcid.org/,Michael Cunliffe,https://orcid.org/0000-0002-6716-3555,False,2022-01-18,2022-01-25,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00161,MBAL4,,,11.1,Thermometer,11.674,"Valeport MIDAS 606 CTD (with a passive flow induction cell, Platinum Resistance Thermometer and a Temperature Compensated Piezo-Resistive Sensor ) with titanium housing. Full equipment specification is described by Valeport Ltd., 2006. Data were extracted and processed using Valeport DataLogX2 software (version1.0.4.1270). Manufacturer calibrations were applied to the direct measurements and parameters were derived using the in-built functions in the software Datalog X2.",,,34.791,"Valeport MIDAS 606 CTD (with a passive flow induction cell, Platinum Resistance Thermometer and a Temperature Compensated Piezo-Resistive Sensor ) with titanium housing. Full equipment specification is described by Valeport Ltd., 2006. Data were extracted and processed using Valeport DataLogX2 software (version1.0.4.1270). Manufacturer calibrations were applied to the direct measurements and parameters were derived using the in-built functions in the software Datalog X2.",,,,,,,,,,39.474,"Valeport MIDAS 606 CTD (with a passive flow induction cell, Platinum Resistance Thermometer and a Temperature Compensated Piezo-Resistive Sensor ) with titanium housing. Full equipment specification is described by Valeport Ltd., 2006. Data were extracted and processed using Valeport DataLogX2 software (version1.0.4.1270). Manufacturer calibrations were applied to the direct measurements and parameters were derived using the in-built functions in the software Datalog X2.",1026.498,"Valeport MIDAS 606 CTD (with a passive flow induction cell, Platinum Resistance Thermometer and a Temperature Compensated Piezo-Resistive Sensor ) with titanium housing. Full equipment specification is described by Valeport Ltd., 2006. Data were extracted and processed using Valeport DataLogX2 software (version1.0.4.1270). Manufacturer calibrations were applied to the direct measurements and parameters were derived using the in-built functions in the software Datalog X2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Secchi disc,,,water_column
EMOBON_BPNS_Wa_210701_3um_1,EMOBON 210701 330 WaSOP1 3μm R1,EMOBON metagenome water sample from station BPNS collected on 2021-07-01 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-07-01,BPNS_Wa_210701,Sander Delacauw,0000-0002-5400-2891,ebb_tide,20.54,1,10.0,0.2,3-200,3.0,200.0,1.0,Niskin Bottle,WaSOP1,Since the pump and the filtration units had not yet arrived 20L of water was taken and frozen. These were filtered 8 weeks later.,2021-07-01,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00007,BPNS,,HPLC,16.848,CTD,16.817,CTD,33.088,CTD,33.0,CTD,,,,,,,,,,42401.0,CTD,1.02403,CTD,,,,,,,,,,,7.49,CTD,,,3.03,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99965457685,CTD,,,-0.53,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_210701_3um_2,EMOBON 210701 330 WaSOP1 3µm R2,EMOBON metagenome water sample from station BPNS collected on 2021-07-01 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-07-01,BPNS_Wa_210701,Sander Delacauw,0000-0002-5400-2891,ebb_tide,20.54,2,10.0,0.2,3-200,3.0,200.0,1.0,Niskin Bottle,WaSOP1,Since the pump and the filtration units had not yet arrived 20L of water was taken and frozen. These were filtered 8 weeks later.,2021-07-01,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00008,BPNS,,HPLC,16.848,CTD,16.817,CTD,33.088,CTD,33.0,CTD,,,,,,,,,,42401.0,CTD,1.024031,CTD,,,,,,,,,,,7.49,CTD,,,3.03,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99965457685,CTD,,,-0.53,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_210701_0.2um_2,EMOBON 210701 330 WaSOP1 0.2µm R2,EMOBON metagenome water sample from station BPNS collected on 2021-07-01 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-07-01,BPNS_Wa_210701,Sander Delacauw,0000-0002-5400-2891,ebb_tide,20.54,2,10.0,0.2,0.2-3,0.2,3.0,1.0,Niskin Bottle,WaSOP1,Since the pump and the filtration units had not yet arrived 20L of water was taken and frozen. These were filtered 8 weeks later.,2021-07-01,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00009,BPNS,,HPLC,16.848,CTD,16.817,CTD,33.088,CTD,33.0,CTD,,,,,,,,,,42401.004,CTD,1.024035,CTD,,,,,,,,,,,7.49,CTD,,,3.03,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99965457685,CTD,,,-0.53,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_210701_0.2um_1,EMOBON 210701 330 WaSOP1 0.2µm R1,EMOBON metagenome water sample from station BPNS collected on 2021-07-01 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-07-01,BPNS_Wa_210701,Sander Delacauw,0000-0002-5400-2891,ebb_tide,20.54,1,10.0,0.2,0.2-3,0.2,3.0,1.0,Niskin Bottle,WaSOP1,Since the pump and the filtration units had not yet arrived 20L of water was taken and frozen. These were filtered 8 weeks later.,2021-07-01,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00010,BPNS,,HPLC,16.848,CTD,16.817,CTD,33.088,CTD,33.0,CTD,,,,,,,,,,42401.005,CTD,1.024036,CTD,,,,,,,,,,,7.49,CTD,,,3.03,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.2,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,0.99965457685,CTD,,,-0.53,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_210825_3um_1,EMOBON 210825 330 WaSOP1 3µm R1,EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-25,BPNS_Wa_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,1,7.0,0.25,3-200,3.0,200.0,1.0,Niskin Bottle,WaSOP1,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00011,BPNS,7.009,HPLC,18.919,CTD,18.919,CTD,33.35,CTD,33.45,CTD,,,,,,,,,,44968.308,CTD,1.023729,CTD,,,,,,,,,,,7.19,CTD,,,1.75,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,1.95,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01100419442,CTD,,,1.63,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_210825_3um_2,EMOBON 210825 330 WaSOP1 3µm R2,EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-25,BPNS_Wa_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,2,7.0,0.25,3-200,3.0,200.0,1.0,Niskin Bottle,WaSOP1,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00012,BPNS,7.009,HPLC,18.919,CTD,18.919,CTD,33.35,CTD,33.45,CTD,,,,,,,,,,444968.308,CTD,1.023729,CTD,,,,,,,,,,,7.19,CTD,,,1.75,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,1.95,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01100419442,CTD,,,1.63,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_210825_0.2um_1,EMOBON 210825 330 WaSOP1 0.2µm R1,EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-25,BPNS_Wa_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,1,7.0,0.25,0.2-3,0.2,3.0,1.0,Niskin Bottle,WaSOP1,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00013,BPNS,7.009,HPLC,18.919,CTD,18.919,CTD,33.35,CTD,33.45,CTD,,,,,,,,,,444968.308,CTD,1.023729,CTD,,,,,,,,,,,7.19,CTD,,,1.75,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,1.95,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01100419442,CTD,,,1.63,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_210825_0.2um_2,EMOBON 210825 330 WaSOP1 0.2µm R2,EMOBON metagenome water sample from station BPNS collected on 2021-08-25 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-08-25,BPNS_Wa_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,2,7.0,0.25,0.2-3,0.2,3.0,1.0,Niskin Bottle,WaSOP1,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00014,BPNS,7.009,HPLC,18.919,CTD,18.919,CTD,33.35,CTD,33.45,CTD,,,,,,,,,,444968.308,CTD,1.023729,CTD,,,,,,,,,,,7.19,CTD,,,1.75,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,1.95,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.01100419442,CTD,,,1.63,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211028_3um_1,EMOBON 211028 BPNS Wa 3 R1,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,1,10.0,0.25,3-200,3.0,200.0,1.0,Niskin Bottle,WaSOP1,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00130,BPNS,,HPLC,14.097,CTD,14.088,CTD,33.855,CTD,33.846,CTD,,,,,,,,,,40702.4,CTD,1.025277,CTD,,,,,,,,,,,8.14,CTD,,,4.37,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.42,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00014803849,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211028_3um_2,EMOBON 211028 BPNS Wa 3 R2,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,2,10.0,0.25,3-200,3.0,200.0,1.0,Niskin Bottle,WaSOP1,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00131,BPNS,,HPLC,14.097,CTD,14.088,CTD,33.855,CTD,33.846,CTD,,,,,,,,,,40702.4,CTD,1.025277,CTD,,,,,,,,,,,8.14,CTD,,,4.37,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.42,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00014803849,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211028_0.2um_1,EMOBON 211028 BPNS Wa 0.2 R1,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,1,10.0,0.25,0.2-3,0.2,3.0,1.0,Niskin Bottle,WaSOP1,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00132,BPNS,,HPLC,14.097,CTD,14.088,CTD,33.855,CTD,33.846,CTD,,,,,,,,,,40702.4,CTD,1.025277,CTD,,,,,,,,,,,8.14,CTD,,,4.37,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.42,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00014803849,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211028_0.2um_2,EMOBON 211028 BPNS Wa 0.2 R2,EMOBON metagenome water sample from station BPNS collected on 2021-10-28 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-10-28,BPNS_Wa_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,2,10.0,0.25,0.2-3,0.2,3.0,1.0,Niskin Bottle,WaSOP1,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00133,BPNS,,HPLC,14.097,CTD,14.088,CTD,33.855,CTD,33.846,CTD,,,,,,,,,,40702.4,CTD,1.025277,CTD,,,,,,,,,,,8.14,CTD,,,4.37,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.42,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,1.00014803849,CTD,,,,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211223_3um_1,EMOBON 211223 BPNS Wa 3 R1	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,21.2,1,10.0,0.25,3-200,3.0,200.0,1.0,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00136,BPNS,0.539,HPLC,,CTD broke and sea surface temperature could not be measured,,CTD broke and sea subsurface  temperature could not be measured,,CTD broke and sea surface salinity  could not be measured,,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,,CTD broke and conductivity could not be measured,,,,,,,,,,,,,,CTD broke and dissolved oxygen could not be measured,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211223_3um_2,EMOBON 211223 BPNS Wa 3 R2	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 3-200um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,21.2,2,10.0,0.25,3-200,3.0,200.0,1.0,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00137,BPNS,0.539,HPLC,,CTD broke and sea surface temperature could not be measured,,CTD broke and sea subsurface  temperature could not be measured,,CTD broke and sea surface salinity  could not be measured,,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,,CTD broke and conductivity could not be measured,,,,,,,,,,,,,,CTD broke and dissolved oxygen could not be measured,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211223_0.2um_1,EMOBON 211223 BPNS Wa 0.2 R1	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,21.2,1,10.0,0.25,0.2-3,0.2,3.0,1.0,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00138,BPNS,0.539,HPLC,,CTD broke and sea surface temperature could not be measured,,CTD broke and sea subsurface  temperature could not be measured,,CTD broke and sea surface salinity  could not be measured,,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,,CTD broke and conductivity could not be measured,,,,,,,,,,,,,,CTD broke and dissolved oxygen could not be measured,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_BPNS_Wa_211223_0.2um_2,EMOBON 211223 BPNS Wa 0.2 R2	,EMOBON metagenome water sample from station BPNS collected on 2021-12-23 size fraction 0.2-3um,1874687,marine plankton metagenome,metagenome,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],2021-12-23,BPNS_Wa_211223,Sander Delacauw,0000-0002-5400-2891,ebb_tide,21.2,2,10.0,0.25,0.2-3,0.2,3.0,1.0,Bucket,WaSOP1,sample was taking by hauling buckets of surface water; depth was not acquired from the CTD measurement but it was estimated from the researchers,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,False,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,False,,,EMOBON00139,BPNS,0.539,HPLC,,CTD broke and sea surface temperature could not be measured,,CTD broke and sea subsurface  temperature could not be measured,,CTD broke and sea surface salinity  could not be measured,,CTD broke and sea subsurface salinity could not be measured,,,,,,,,,,,CTD broke and conductivity could not be measured,,,,,,,,,,,,,,CTD broke and dissolved oxygen could not be measured,,,14.43,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,0.45,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,,,,,,,,,,CTD broke and pressure could not be measured,,,4.36,SEAL QuAAtro analysis system + Skalar AutoAnalyser system,,,,,,,,,water_column
EMOBON_NRMCB_So_210621_micro_1,EMOBON_NRMCB_So_20210621_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-06-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-06-21,NRMCB_So_210621,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes; No DNA shield,2021-06-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,False,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00094,NRMCB,,,25.0495,CTD SBE 19plusV2,,,37.5864,CTD SBE 19plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,SBE43,,,,,,,,,,,,,,,,,,,,,0.5523,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
EMOBON_NRMCB_So_210621_micro_2,EMOBON_NRMCB_So _20210621_micro_2,EMOBON metagenome sediment sample from station NRMCB collected on 2021-06-21 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-06-21,NRMCB_So_210621,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,2,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes; No DNA shield,2021-06-21,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,False,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00095,NRMCB,,,25.0495,CTD SBE 19plusV2,,,37.5864,CTD SBE 19plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,SBE43,,,,,,,,,,,,,,,,,,,,,0.5523,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
EMOBON_NRMCB_So_210831_micro_1,EMOBON_NRMCB_So_20210831_micro_1,EMOBON metagenome sediment sample from station NRMCB collected on 2021-08-31 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-31,NRMCB_So_210831,Marina Montresor,0000-0002-2475-1787,no_tide,75.0,1,,,,,,,sediment corer,So SOP1,used a multicorer 2 cores collected (4.5 cm diameter); the upper 5 cm mixed and subsampled in the tubes; No DNA shield,2021-08-31,freezer #1 BEOM; upper compartment; rack #8 d III (see scheme in technical support EMI),-80.0,Raffaella Casotti,0000-0002-9876-4601,,,False,2021-10-18,2021-10-20,-70.0,2021-11-24,2021-11-24,False,,,EMOBON00097,NRMCB,,,26.8119,CTD SBE911plusV2,,,37.9887,CTD SBE911plusV2,,,,,,,,,,,,,,,,,,,,,,,,,,4.7075,SBE43,,,,,,,,,,,,,,,,,,,,,0.6438,this is not pigments but fluorescense. chl Turner Design Cyclops 7C),,,,,,,,,,,,,,,soft_sediment
